1,3633,1.2076
1,3659,1.2076
1,3746,1.2076
1,3768,1.2076
1,3797,1.2076
1,3867,1.2076
1,3922,1.2076
1,3925,1.2076
1,23,1.1666
1,3412,1.1666
1,3567,1.1666
1,3771,1.1666
1,3821,1.1666
1,3831,1.1666
1,3336,1.0756
1,3342,1.0756
1,3409,1.0756
1,3525,1.0756
1,3593,1.0756
1,3625,1.0756
1,3781,1.0756
1,3805,1.0756
1,3928,1.0756
1,42,1.0269
1,112,1.0269
1,161,1.0269
1,171,1.0269
1,248,1.0269
1,351,1.0269
1,375,1.0269
1,3324,1.0269
1,3390,1.0269
2,3549,7.0396
2,305,6.8394
2,288,6.6742
2,223,6.1252
2,219,4.8626
2,3762,4.8626
2,3663,4.5415
2,3766,3.9924
2,188,3.8844
2,3360,3.0988
2,3408,3.0315
2,3390,2.8498
2,3547,2.8213
2,3724,2.7986
2,3856,2.7986
2,226,2.7553
2,60,2.5279
2,103,2.5279
2,3448,2.4619
2,3545,2.4619
2,3738,2.4619
2,3359,2.373
2,361,2.1982
2,40,2.1685
2,55,2.1685
2,143,2.1685
2,195,2.1685
2,3421,2.1685
2,3446,2.1685
2,3449,2.1685
2,3473,2.1685
2,3911,2.1685
2,3495,1.9048
2,31,1.8239
2,111,1.8239
2,286,1.8239
2,3666,1.7332
2,275,1.656
2,3567,1.656
2,3503,1.5532
2,3533,1.5532
2,110,1.4397
2,145,1.4397
2,225,1.4397
2,372,1.4397
2,3515,1.4397
2,3693,1.4397
2,3947,1.4397
2,3,1.2681
2,197,1.2681
2,344,1.2681
2,351,1.2681
2,3418,1.2681
2,3434,1.2681
2,3439,1.2681
2,3459,1.2681
2,3506,1.2681
2,3552,1.2681
2,3579,1.2681
2,3631,1.2681
2,3665,1.2681
2,3697,1.2681
2,3714,1.2681
2,3720,1.2681
2,3932,1.2681
2,65,1.1938
2,129,1.1938
2,165,1.1938
2,177,1.1938
2,186,1.1938
2,201,1.1938
2,212,1.1938
2,218,1.1938
2,262,1.1938
2,266,1.1938
2,277,1.1938
2,323,1.1938
2,337,1.1938
2,367,1.1938
2,3325,1.1938
2,3349,1.1938
2,3366,1.1938
2,3382,1.1938
2,3407,1.1938
2,3414,1.1938
2,3437,1.1938
2,3505,1.1938
2,3561,1.1938
2,3584,1.1938
2,3643,1.1938
2,3645,1.1938
2,3653,1.1938
2,3726,1.1938
2,3744,1.1938
2,3760,1.1938
2,3781,1.1938
2,3788,1.1938
2,3827,1.1938
2,3925,1.1938
2,3935,1.1938
2,19,0.9747
2,56,0.9747
2,66,0.9747
2,166,0.9747
2,178,0.9747
2,198,0.9747
2,241,0.9747
2,245,0.9747
2,247,0.9747
2,255,0.9747
2,258,0.9747
2,310,0.9747
2,359,0.9747
2,364,0.9747
2,371,0.9747
2,374,0.9747
2,375,0.9747
2,3327,0.9747
2,3335,0.9747
2,3336,0.9747
2,3343,0.9747
2,3344,0.9747
2,3380,0.9747
2,3385,0.9747
2,3388,0.9747
2,3404,0.9747
2,3423,0.9747
2,3442,0.9747
2,3462,0.9747
2,3521,0.9747
2,3530,0.9747
2,3538,0.9747
2,3569,0.9747
2,3599,0.9747
2,3620,0.9747
2,3667,0.9747
2,3698,0.9747
2,3771,0.9747
2,3773,0.9747
2,3782,0.9747
2,3802,0.9747
2,3822,0.9747
2,3860,0.9747
2,3867,0.9747
2,3891,0.9747
2,3931,0.9747
2,3943,0.9747
2,3944,0.9747
3,3354,4.6113
3,3345,4.5087
3,268,3.6606
3,328,3.4825
3,21,3.3984
3,304,3.3722
3,313,3.3436
3,3790,3.1796
3,55,3.0462
3,217,2.8492
3,361,2.8348
3,3789,2.7158
3,3635,2.6678
3,125,2.6551
3,3506,2.6511
3,3495,2.5138
3,46,2.5073
3,3653,2.5073
3,241,2.4528
3,3879,2.4323
3,3671,2.3602
3,3856,2.2719
3,287,2.25
3,254,2.2382
3,3419,2.2382
3,3562,2.2382
3,3775,2.2382
3,3793,2.2382
3,66,2.1423
3,3356,2.0426
3,360,2.035
3,3409,2.0297
3,3496,2.0297
3,3636,2.0297
3,3853,2.0297
3,12,1.9906
3,3390,1.9753
3,3663,1.9753
3,351,1.9174
3,3503,1.9074
3,3329,1.8745
3,15,1.8309
3,3546,1.8148
3,3595,1.8148
3,118,1.7955
3,3349,1.788
3,311,1.7821
3,3571,1.7553
3,3692,1.7501
3,366,1.7307
3,3578,1.7307
3,3799,1.7307
3,16,1.7123
3,3458,1.7123
3,199,1.7089
3,3701,1.7089
3,3938,1.6854
3,138,1.666
3,248,1.6442
3,3622,1.6258
3,341,1.6064
3,3530,1.587
3,3411,1.5417
3,3560,1.5223
3,3832,1.5223
3,3838,1.5223
3,3947,1.5039
3,3797,1.5005
3,3376,1.4576
3,3605,1.4576
3,3494,1.4137
3,39,1.3979
3,44,1.3979
3,331,1.3979
3,3606,1.3979
3,3849,1.3979
3,3911,1.3979
3,65,1.385
3,43,1.3785
3,135,1.3785
3,151,1.3785
3,169,1.3785
3,310,1.3785
3,3461,1.3785
3,3509,1.3785
3,3412,1.3533
3,31,1.3372
3,101,1.3372
3,308,1.3372
3,3355,1.3372
3,3449,1.3372
3,3558,1.3372
3,3579,1.3372
3,3680,1.3372
3,3727,1.3372
3,137,1.3138
3,184,1.3138
3,371,1.3138
3,3336,1.3138
3,3367,1.3138
3,3522,1.3138
3,3630,1.3138
3,3830,1.3138
3,318,1.2777
3,3696,1.2777
3,3468,1.2314
3,3644,1.2314
3,3699,1.2314
3,37,1.1765
3,148,1.1765
3,314,1.1765
3,3536,1.1765
3,146,1.1701
3,207,1.1701
3,277,1.1701
3,3515,1.1701
3,3521,1.1701
3,3643,1.1701
3,3652,1.1701
3,3658,1.1701
3,3740,1.1701
3,3810,1.1701
3,3826,1.1701
3,3846,1.1701
3,3850,1.1701
3,3887,1.1701
3,3937,1.1701
3,145,1.1094
3,312,1.1094
3,357,1.1094
3,3351,1.1094
3,3387,1.1094
3,3413,1.1094
3,3460,1.1094
3,3551,1.1094
3,3773,1.1094
3,3852,1.1094
3,20,1.0229
3,113,1.0229
3,282,1.0229
3,367,1.0229
3,3405,1.0229
3,3531,1.0229
3,3533,1.0229
3,3561,1.0229
3,3633,1.0229
3,3695,1.0229
3,3734,1.0229
3,3796,1.0229
3,3370,1.0095
4,351,3.2291
4,3938,3.2282
4,3334,2.8336
4,3532,2.7219
4,3932,2.4147
4,3820,2.262
4,3826,2.262
4,143,2.1093
4,272,2.1093
4,370,2.1093
4,3338,2.1093
4,3629,2.1093
4,3561,2.0843
4,16,1.6021
4,94,1.6021
4,96,1.6021
4,3330,1.6021
4,3336,1.6021
4,3376,1.6021
4,3485,1.6021
4,3504,1.6021
4,3505,1.6021
4,3533,1.6021
4,3565,1.6021
4,3654,1.6021
4,3503,1.225
4,3437,1.1672
4,133,1.1559
4,129,1.144
4,3915,1.1314
4,3933,1.1314
4,3937,1.1314
4,3418,1.1038
4,3645,1.0886
4,255,1.0723
4,3641,1.0723
4,3410,1.0546
4,3417,1.0145
4,3897,1.0145
4,3926,1.0145
4,3370,0.9913
4,135,0.9653
4,138,0.9653
4,3412,0.9653
4,3413,0.9653
4,3495,0.9653
4,3445,0.9359
4,3786,0.9359
4,3793,0.9359
4,3908,0.9359
4,3912,0.9359
4,3920,0.9359
4,3931,0.9359
4,3936,0.9359
4,101,0.9019
4,327,0.9019
4,371,0.9019
4,3401,0.9019
4,3435,0.9019
4,3509,0.9019
4,3746,0.9019
4,3929,0.9019
4,37,0.8618
4,139,0.8618
4,274,0.8618
4,335,0.8618
4,3389,0.8618
4,3411,0.8618
4,3414,0.8618
4,3443,0.8618
4,3947,0.8618
4,144,0.8126
4,153,0.8126
4,186,0.8126
4,213,0.8126
4,268,0.8126
4,270,0.8126
4,276,0.8126
4,375,0.8126
4,3331,0.8126
4,3379,0.8126
4,3387,0.8126
4,3415,0.8126
4,3416,0.8126
4,3449,0.8126
4,3459,0.8126
4,3460,0.8126
4,3602,0.8126
4,3642,0.8126
4,3699,0.8126
4,3726,0.8126
4,3906,0.8126
4,3924,0.8126
4,19,0.7493
4,38,0.7493
4,71,0.7493
4,140,0.7493
4,188,0.7493
4,197,0.7493
4,206,0.7493
4,207,0.7493
4,224,0.7493
4,262,0.7493
4,284,0.7493
4,328,0.7493
4,352,0.7493
4,3390,0.7493
4,3434,0.7493
4,3439,0.7493
4,3458,0.7493
4,3492,0.7493
4,3692,0.7493
4,3716,0.7493
4,3718,0.7493
4,3788,0.7493
4,3790,0.7493
4,3886,0.7493
4,3907,0.7493
4,3911,0.7493
4,3919,0.7493
4,3921,0.7493
4,12,0.6599
4,14,0.6599
4,46,0.6599
4,103,0.6599
4,108,0.6599
4,114,0.6599
4,131,0.6599
4,137,0.6599
4,141,0.6599
4,198,0.6599
4,244,0.6599
4,315,0.6599
4,3342,0.6599
4,3349,0.6599
4,3393,0.6599
4,3403,0.6599
4,3409,0.6599
4,3440,0.6599
4,3464,0.6599
4,3506,0.6599
4,3548,0.6599
4,3569,0.6599
4,3581,0.6599
4,3588,0.6599
4,3655,0.6599
4,3680,0.6599
4,3693,0.6599
4,3694,0.6599
4,3727,0.6599
5,3933,4.0713
5,3936,3.6467
5,3935,3.5846
5,3937,3.5366
5,3924,3.5234
5,3926,3.341
5,139,3.267
5,133,3.2669
5,3912,3.2624
5,140,3.2616
5,3915,3.2424
5,3929,3.2284
5,3938,3.2161
5,135,3.1966
5,3928,3.191
5,3931,3.1305
5,3716,3.1297
5,3919,3.1035
5,3908,3.0906
5,3918,3.0903
5,3906,3.0439
5,138,3.0281
5,129,3.0208
5,3920,2.9986
5,3925,2.9864
5,137,2.9568
5,131,2.8545
5,3910,2.7227
5,3927,2.7019
5,3911,2.6261
5,30,2.6183
5,3917,2.6183
5,3921,2.5425
5,3909,2.5368
5,3914,2.5368
5,3916,2.5368
5,3930,2.4548
5,134,2.3841
5,3757,2.3509
5,3913,2.3509
5,3907,2.3084
5,3922,2.2191
5,136,2.1982
5,202,2.1982
5,3598,2.1982
5,3934,2.1982
5,3932,2.1859
5,3870,2.0627
5,3506,2.0332
5,3923,2.0332
5,3412,2.0208
5,3872,2.0087
5,130,1.9475
5,3389,1.9173
5,132,1.8805
5,171,1.8805
5,324,1.8805
5,3431,1.8805
5,3944,1.8805
5,3379,1.8681
5,290,1.7933
5,3871,1.7933
5,14,1.7155
5,141,1.7155
5,3569,1.7155
5,3694,1.7155
5,201,1.691
5,3376,1.691
5,154,1.5628
5,210,1.5628
5,3438,1.5628
5,3540,1.5628
5,3670,1.5628
5,3734,1.5628
5,59,1.5591
5,3822,1.5591
5,3856,1.5591
5,3652,1.3733
5,3503,1.225
5,3437,1.1672
5,3418,1.1038
5,3645,1.0886
5,255,1.0723
5,3641,1.0723
5,16,1.0555
5,157,1.0555
5,175,1.0555
5,366,1.0555
5,3441,1.0555
5,3479,1.0555
5,3720,1.0555
5,3783,1.0555
5,3841,1.0555
5,3851,1.0555
5,3410,1.0546
5,3417,1.0145
5,3897,1.0145
5,3370,0.9913
5,3413,0.9653
5,3495,0.9653
5,3445,0.9359
5,3786,0.9359
5,3793,0.9359
5,101,0.9019
5,327,0.9019
5,371,0.9019
5,3401,0.9019
5,3435,0.9019
5,3509,0.9019
5,3746,0.9019
5,37,0.8618
5,274,0.8618
5,335,0.8618
5,3411,0.8618
5,3414,0.8618
5,3443,0.8618
5,3947,0.8618
5,144,0.8126
5,153,0.8126
5,186,0.8126
5,213,0.8126
5,268,0.8126
5,270,0.8126
5,276,0.8126
5,375,0.8126
5,3331,0.8126
5,3387,0.8126
5,3415,0.8126
5,3416,0.8126
5,3449,0.8126
5,3459,0.8126
5,3460,0.8126
5,3602,0.8126
5,3642,0.8126
5,3699,0.8126
5,3726,0.8126
5,19,0.7493
5,38,0.7493
5,71,0.7493
5,188,0.7493
5,197,0.7493
5,206,0.7493
5,207,0.7493
5,224,0.7493
5,262,0.7493
5,284,0.7493
5,328,0.7493
5,352,0.7493
5,3334,0.7493
5,3390,0.7493
6,59,8.2638
6,3906,6.6057
6,30,5.0646
6,3910,4.4334
6,3930,3.3136
6,3919,2.7281
6,272,2.6527
6,3463,2.3365
6,3920,2.0969
6,3926,2.0969
6,3935,2.0969
6,55,1.7959
6,145,1.7959
6,160,1.7959
6,374,1.7959
6,3639,1.7959
6,3782,1.7959
6,3788,1.7959
6,3909,1.7959
6,3917,1.7959
7,3693,3.7149
7,3459,3.4246
7,287,3.3848
7,21,3.3128
7,3416,3.309
7,3570,3.1772
7,3797,3.1214
7,3931,2.9839
7,3495,2.9256
7,3584,2.9008
7,146,2.8997
7,135,2.8612
7,134,2.8022
7,3785,2.7251
7,3494,2.7076
7,327,2.5868
7,139,2.5479
7,3929,2.542
7,129,2.4625
7,3449,2.4271
7,308,2.4124
7,3935,2.3855
7,12,2.3775
7,141,2.371
7,3915,2.3689
7,3384,2.3417
7,3458,2.322
7,3804,2.3194
7,165,2.3064
7,126,2.286
7,3438,2.286
7,78,2.2541
7,186,2.2528
7,3468,2.2422
7,248,2.2263
7,3503,2.2209
7,280,2.2154
7,3694,2.2012
7,17,2.1986
7,3692,2.1753
7,19,2.1433
7,3701,2.1433
7,3567,2.0935
7,13,2.0666
7,14,2.0348
7,313,2.0112
7,3483,2.0112
7,3463,1.9837
7,23,1.9724
7,3812,1.9724
7,3642,1.9677
7,144,1.9293
7,3848,1.9051
7,3370,1.9017
7,138,1.8947
7,154,1.8904
7,3773,1.8904
7,3412,1.8857
7,250,1.883
7,3796,1.8625
7,262,1.8008
7,268,1.8008
7,3916,1.8008
7,3756,1.7809
7,3823,1.7809
7,145,1.7806
7,3437,1.7806
7,341,1.7739
7,3563,1.7697
7,3936,1.7495
7,3443,1.7417
7,3695,1.7417
7,3794,1.7417
7,3937,1.7417
7,3388,1.7032
7,3439,1.7032
7,3927,1.7032
7,3932,1.7032
7,89,1.699
7,140,1.699
7,221,1.699
7,3548,1.699
7,15,1.6531
7,153,1.6531
7,163,1.6531
7,285,1.6531
7,329,1.6531
7,3800,1.6531
7,3596,1.6489
7,3833,1.6287
7,41,1.6209
7,3460,1.6209
7,3838,1.6209
7,3867,1.6209
7,3871,1.6209
7,3793,1.6082
7,374,1.5849
7,3566,1.5849
7,3580,1.5849
7,3795,1.5825
7,3448,1.5665
7,3418,1.5581
7,3569,1.5581
7,3938,1.5581
7,3716,1.5263
7,3792,1.5263
7,88,1.5001
7,128,1.5001
7,3406,1.5001
7,3559,1.5001
7,3608,1.5001
7,3774,1.5001
7,3868,1.5001
7,331,1.4874
7,3691,1.4874
7,46,1.4617
7,161,1.4617
7,162,1.4617
7,213,1.4617
7,3376,1.4617
7,3620,1.4617
7,3645,1.4617
7,3786,1.4617
7,3913,1.4617
7,3922,1.4617
7,3354,1.4373
7,3359,1.4373
7,3465,1.4373
7,3643,1.4373
7,3715,1.4373
7,3805,1.4373
7,3828,1.4373
7,247,1.3797
7,3441,1.3797
7,3585,1.3797
7,3766,1.3797
7,3769,1.3797
7,34,1.3666
7,86,1.3666
7,164,1.3666
7,336,1.3666
7,3327,1.3666
7,3404,1.3666
7,3593,1.3666
7,3602,1.3666
7,3830,1.3666
7,3574,1.3532
7,22,1.2477
7,40,1.2477
7,3440,1.2477
8,3928,5.6294
8,135,3.675
8,3915,3.5547
8,3856,3.4374
8,3914,3.3206
8,3933,2.94
8,3935,2.9247
8,3674,2.8213
8,171,2.817
8,3932,2.817
8,3924,2.7108
8,3936,2.7108
8,3918,2.583
8,140,2.5124
8,139,2.4053
8,3937,2.4053
8,3716,2.3805
8,3919,2.3543
8,3938,2.3543
8,3912,2.3265
8,3925,2.3265
8,3926,2.3265
8,3929,2.3265
8,3793,2.3129
8,137,2.2969
8,3906,2.2313
8,131,2.1946
8,3927,2.1946
8,3931,2.1946
8,3908,2.1547
8,216,2.1325
8,371,2.1325
8,30,2.111
8,133,2.111
8,3917,2.111
8,138,2.0627
8,3870,2.0627
8,3910,2.0627
8,3920,2.0627
8,3872,2.0087
8,130,1.9475
8,3930,1.9475
8,351,1.8783
8,3636,1.8783
8,3662,1.8783
8,3750,1.8783
8,129,1.8769
8,134,1.8769
8,3909,1.8769
8,3911,1.8769
8,3916,1.8769
8,290,1.7933
8,3871,1.7933
8,3921,1.7933
8,136,1.691
8,201,1.691
8,202,1.691
8,3376,1.691
8,3598,1.691
8,3757,1.691
8,3913,1.691
8,3934,1.691
8,59,1.5591
8,3822,1.5591
8,3907,1.5591
8,3922,1.5591
8,49,1.4437
8,70,1.4437
8,106,1.4437
8,194,1.4437
8,241,1.4437
8,261,1.4437
8,265,1.4437
8,275,1.4437
8,336,1.4437
8,3360,1.4437
8,3399,1.4437
8,3403,1.4437
8,3409,1.4437
8,3449,1.4437
8,3543,1.4437
8,3553,1.4437
8,3554,1.4437
8,3724,1.4437
8,3749,1.4437
8,3826,1.4437
8,3866,1.4437
8,132,1.3733
8,324,1.3733
8,3431,1.3733
8,3506,1.3733
8,3652,1.3733
8,3923,1.3733
8,3944,1.3733
8,14,1.0555
8,16,1.0555
8,141,1.0555
8,154,1.0555
8,157,1.0555
8,175,1.0555
8,210,1.0555
8,366,1.0555
8,3379,1.0555
8,3389,1.0555
8,3412,1.0555
8,3438,1.0555
8,3441,1.0555
8,3479,1.0555
8,3540,1.0555
8,3569,1.0555
8,3670,1.0555
8,3694,1.0555
8,3720,1.0555
8,3734,1.0555
8,3783,1.0555
8,3841,1.0555
8,3851,1.0555
9,252,3.0533
9,351,3.0022
9,3648,2.7096
9,129,2.6125
9,3508,2.495
9,3370,2.4598
9,101,2.3705
9,3443,2.3303
9,38,2.2178
9,216,2.1692
9,3409,2.1285
9,134,1.9758
9,173,1.9758
9,241,1.9758
9,3392,1.9758
9,3407,1.9758
9,3510,1.9758
9,3732,1.9758
9,1,1.4685
9,45,1.4685
9,80,1.4685
9,91,1.4685
9,127,1.4685
9,204,1.4685
9,250,1.4685
9,266,1.4685
9,334,1.4685
9,3328,1.4685
9,3355,1.4685
9,3402,1.4685
9,3446,1.4685
9,3582,1.4685
9,3843,1.4685
9,3903,1.4685
9,3503,1.225
9,3437,1.1672
9,133,1.1559
9,3915,1.1314
9,3933,1.1314
9,3937,1.1314
9,3418,1.1038
9,3645,1.0886
9,255,1.0723
9,3641,1.0723
9,3410,1.0546
9,3417,1.0145
9,3897,1.0145
9,3926,1.0145
9,135,0.9653
9,138,0.9653
9,3412,0.9653
9,3413,0.9653
9,3495,0.9653
9,3445,0.9359
9,3786,0.9359
9,3793,0.9359
9,3908,0.9359
9,3912,0.9359
9,3920,0.9359
9,3931,0.9359
9,3936,0.9359
9,327,0.9019
9,371,0.9019
9,3401,0.9019
9,3435,0.9019
9,3509,0.9019
9,3746,0.9019
9,3929,0.9019
9,37,0.8618
9,139,0.8618
9,274,0.8618
9,335,0.8618
9,3389,0.8618
9,3411,0.8618
9,3414,0.8618
9,3938,0.8618
9,3947,0.8618
9,144,0.8126
9,153,0.8126
9,186,0.8126
9,213,0.8126
9,268,0.8126
9,270,0.8126
9,276,0.8126
9,375,0.8126
9,3331,0.8126
9,3379,0.8126
9,3387,0.8126
9,3415,0.8126
9,3416,0.8126
9,3449,0.8126
9,3459,0.8126
9,3460,0.8126
9,3602,0.8126
9,3642,0.8126
9,3699,0.8126
9,3726,0.8126
9,3906,0.8126
9,3924,0.8126
9,3932,0.8126
9,19,0.7493
9,71,0.7493
9,140,0.7493
9,188,0.7493
9,197,0.7493
9,206,0.7493
9,207,0.7493
9,224,0.7493
9,262,0.7493
9,284,0.7493
9,328,0.7493
9,352,0.7493
9,3334,0.7493
9,3390,0.7493
9,3434,0.7493
9,3439,0.7493
9,3458,0.7493
9,3492,0.7493
9,3692,0.7493
9,3716,0.7493
9,3718,0.7493
9,3788,0.7493
9,3790,0.7493
9,3886,0.7493
9,3907,0.7493
9,3911,0.7493
9,3919,0.7493
9,3921,0.7493
9,12,0.6599
9,14,0.6599
9,46,0.6599
9,103,0.6599
9,108,0.6599
9,114,0.6599
9,131,0.6599
9,137,0.6599
9,141,0.6599
9,198,0.6599
9,244,0.6599
9,315,0.6599
9,3342,0.6599
9,3349,0.6599
9,3393,0.6599
9,3403,0.6599
9,3440,0.6599
9,3464,0.6599
9,3506,0.6599
9,3548,0.6599
9,3569,0.6599
9,3581,0.6599
10,3524,4.8248
10,3876,4.7514
10,3527,4.562
10,218,4.2511
10,3446,4.2047
10,3920,3.9711
10,3374,3.9199
10,3899,3.661
10,66,3.6027
10,3412,3.4285
10,125,3.2614
10,290,3.2463
10,188,3.1567
10,3751,3.1567
10,3409,3.0916
10,3402,3.0752
10,3680,3.0158
10,356,2.9136
10,3368,2.8194
10,354,2.7713
10,241,2.6458
10,65,2.5873
10,3901,2.5389
10,3669,2.4867
10,106,2.486
10,3405,2.486
10,3529,2.486
10,3887,2.486
10,3496,2.4745
10,3793,2.4745
10,3449,2.4513
10,3546,2.4513
10,328,2.4119
10,3530,2.4119
10,265,2.3846
10,3946,2.3846
10,255,2.3385
10,3771,2.3385
10,98,2.2536
10,3806,2.2536
10,3724,2.2189
10,372,2.1883
10,3344,2.1883
10,3531,2.1795
10,3561,2.1401
10,3732,2.1401
10,3490,2.1061
10,3902,2.1061
10,115,2.0436
10,3543,2.0436
10,3776,2.0436
10,3896,2.0436
10,3443,1.9471
10,48,1.9076
10,335,1.9076
10,3856,1.9076
10,3894,1.9076
10,3672,1.8777
10,60,1.6752
10,85,1.6752
10,118,1.6752
10,215,1.6752
10,307,1.6752
10,311,1.6752
10,359,1.6752
10,3383,1.6752
10,3427,1.6752
10,3444,1.6752
10,3492,1.6752
10,3519,1.6752
10,3552,1.6752
10,3567,1.6752
10,3619,1.6752
10,3631,1.6752
10,3674,1.6752
10,3736,1.6752
10,3854,1.6752
10,3939,1.6752
10,91,1.6058
10,104,1.5343
10,352,1.4815
10,3367,1.4815
10,3369,1.4815
10,3396,1.4815
10,3422,1.4815
10,3548,1.4815
10,3745,1.4815
10,249,1.4468
10,293,1.4468
10,3722,1.4468
10,111,1.334
10,225,1.334
10,357,1.334
10,3644,1.334
10,251,1.237
10,3399,1.237
10,3407,1.237
10,3437,1.237
10,3932,1.237
10,36,1.1749
10,90,1.1749
10,227,1.1749
10,236,1.1749
10,3695,1.1749
10,3762,1.1749
10,3359,1.1405
10,3432,1.1405
10,3645,1.1405
10,3734,1.1405
10,56,1.0045
10,102,1.0045
10,203,1.0045
10,252,1.0045
10,358,1.0045
10,370,1.0045
10,3360,1.0045
10,3372,1.0045
10,3393,1.0045
10,3408,1.0045
10,3463,1.0045
10,3504,1.0045
10,3535,1.0045
10,3537,1.0045
10,3658,1.0045
10,3727,1.0045
10,3737,1.0045
10,3773,1.0045
10,3895,1.0045
10,3900,1.0045
10,3931,1.0045
10,2,0.9031
10,46,0.9031
10,49,0.9031
10,52,0.9031
10,78,0.9031
10,92,0.9031
10,123,0.9031
10,138,0.9031
10,183,0.9031
10,193,0.9031
10,235,0.9031
10,270,0.9031
10,282,0.9031
10,284,0.9031
10,305,0.9031
10,314,0.9031
10,318,0.9031
10,362,0.9031
10,369,0.9031
10,375,0.9031
